time_ms,sensor_id,echo_us,valid,dist_cm,dist_f_cm,baseline_cm,enter_thr_cm,exit_thr_cm,danger,event
1807417,3,2127,1,157.4,155.9,156.9,120.0,140.0,0.0,0
1807694,5,1496,1,110.7,111.3,106.0,120.0,140.0,1.0,0
1807928,1,3557,1,263.2,254.8,251.6,191.6,211.6,0.0,0
1808194,2,4390,1,324.9,321.4,320.6,260.6,280.6,0.0,0
1808469,3,2101,1,155.5,155.9,156.9,120.0,140.0,0.0,0
1808710,5,1499,1,110.9,111.2,106.0,120.0,140.0,1.0,0
1808994,1,3379,1,250.0,254.4,251.6,191.6,211.6,0.0,0
1809276,2,4402,1,325.7,321.8,320.6,260.6,280.6,0.0,0
1809555,3,2111,1,156.2,155.9,156.9,120.0,140.0,0.0,0
1809851,5,1536,1,113.7,111.4,106.0,120.0,140.0,1.0,0
1810137,1,3484,1,257.8,254.7,251.6,191.6,211.6,0.0,0
1810433,2,4201,1,310.9,320.9,320.6,260.6,280.6,0.0,0
1810706,3,2128,1,157.5,156.0,156.9,120.0,140.0,0.0,0
1810971,5,1529,1,113.2,111.6,106.0,120.0,140.0,1.0,0
1811236,1,3502,1,259.2,255.0,251.6,191.6,211.6,0.0,0
1811529,2,4308,1,318.8,320.7,320.6,260.6,280.6,0.0,0
1811821,3,2094,1,154.9,155.9,156.9,120.0,140.0,0.0,0
1812104,5,1396,1,103.3,110.9,106.0,120.0,140.0,1.0,0
1812418,1,3486,1,258.0,255.3,251.6,191.6,211.6,0.0,0
1812686,2,4363,1,322.8,320.9,320.6,260.6,280.6,0.0,0
1812945,3,2106,1,155.8,155.9,156.9,120.0,140.0,0.0,0
1813172,5,1510,1,111.7,111.0,106.0,120.0,140.0,1.0,0
1813440,1,3396,1,251.3,255.0,251.6,191.6,211.6,0.0,0
1813702,2,4373,1,323.6,321.1,320.6,260.6,280.6,0.0,0
1814013,3,2098,1,155.2,155.9,156.9,120.0,140.0,0.0,0
1814303,5,1531,1,113.3,111.2,106.0,120.0,140.0,1.0,0
1814577,1,3381,1,250.2,254.6,251.6,191.6,211.6,0.0,0
1814820,2,4209,1,311.5,320.3,320.6,260.6,280.6,0.0,0
1815059,3,2110,1,156.2,155.9,156.9,120.0,140.0,0.0,0
1815291,5,1551,1,114.8,111.4,106.0,120.0,140.0,1.0,0
1815545,1,3514,1,260.0,255.0,251.6,191.6,211.6,0.0,0
1815814,2,4351,1,321.9,320.5,320.6,260.6,280.6,0.0,0
1816083,3,2136,1,158.0,156.1,156.9,120.0,140.0,0.0,0
1816321,5,1508,1,111.6,111.5,106.0,120.0,140.0,1.0,0
1816595,1,3348,1,247.8,254.4,251.6,191.6,211.6,0.0,0
1816865,2,4571,1,338.3,321.9,320.6,260.6,280.6,0.0,0
1817145,3,2130,1,157.7,156.2,156.9,120.0,140.0,0.0,0
1817389,5,1534,1,113.5,111.6,106.0,120.0,140.0,1.0,0
1817703,1,3554,1,263.0,255.1,251.6,191.6,211.6,0.0,0
1817959,2,4409,1,326.3,322.2,320.6,260.6,280.6,0.0,0
1818260,3,2113,1,156.3,156.2,156.9,120.0,140.0,0.0,0
1818558,5,1505,1,111.4,111.6,106.0,120.0,140.0,1.0,0
1818824,1,3502,1,259.1,255.4,251.6,191.6,211.6,0.0,0
1819111,2,4421,1,327.2,322.6,320.6,260.6,280.6,0.0,0
1819401,3,2080,1,153.9,156.0,156.9,120.0,140.0,0.0,0
1819689,5,1554,1,115.0,111.9,106.0,120.0,140.0,1.0,0
1819975,1,3483,1,257.7,255.6,251.6,191.6,211.6,0.0,0
1820256,2,4321,1,319.8,322.4,320.6,260.6,280.6,0.0,0
1820533,3,2108,1,156.0,156.0,156.9,120.0,140.0,0.0,0
1820823,5,1559,1,115.4,112.2,106.0,120.0,140.0,1.0,0
1821110,1,3363,1,248.9,255.1,251.6,191.6,211.6,0.0,0
1821401,2,4308,1,318.8,322.1,320.6,260.6,280.6,0.0,0
1821681,3,2142,1,158.5,156.2,156.9,120.0,140.0,0.0,0
1821965,5,1503,1,111.2,112.1,106.0,120.0,140.0,1.0,0
1822247,1,3499,1,258.9,255.4,251.6,191.6,211.6,0.0,0
1822523,2,4110,1,304.1,320.7,320.6,260.6,280.6,0.0,0
1822834,3,2067,1,153.0,156.0,156.9,120.0,140.0,0.0,0
1823081,5,1518,1,112.3,112.1,106.0,120.0,140.0,1.0,0
1823363,1,3294,1,243.7,254.5,251.6,191.6,211.6,0.0,0
1823630,2,4207,1,311.3,319.9,320.6,260.6,280.6,0.0,0
1823894,3,2107,1,155.9,156.0,156.9,120.0,140.0,0.0,0
1824135,5,1545,1,114.3,112.3,106.0,120.0,140.0,1.0,0
1824408,1,3421,1,253.2,254.4,251.6,191.6,211.6,0.0,0
1824709,2,4233,1,313.2,319.4,320.6,260.6,280.6,0.0,0
1824990,3,2166,1,160.3,156.3,156.9,120.0,140.0,0.0,0
1825279,5,1509,1,111.7,112.2,106.0,120.0,140.0,1.0,0
1825535,1,3347,1,247.7,253.8,251.6,191.6,211.6,0.0,0
1825841,2,4391,1,325.0,319.8,320.6,260.6,280.6,0.0,0
1826125,3,2142,1,158.5,156.5,156.9,120.0,140.0,0.0,0
1826403,5,1527,1,113.0,112.3,106.0,120.0,140.0,1.0,0
1826718,1,3391,1,251.0,253.6,251.6,191.6,211.6,0.0,0
1827020,2,4390,1,324.9,320.2,320.6,260.6,280.6,0.0,0
1827321,3,2143,1,158.6,156.6,156.9,120.0,140.0,0.0,0
1827599,5,1509,1,111.7,112.2,106.0,120.0,140.0,1.0,0
1827855,1,3367,1,249.2,253.2,251.6,191.6,211.6,0.0,0
1828107,2,4276,1,316.4,319.9,320.6,260.6,280.6,0.0,0
1828401,3,2168,1,160.5,157.0,156.9,120.0,140.0,0.0,0
1828698,5,1480,1,109.5,112.0,106.0,120.0,140.0,1.0,0
1828982,1,3485,1,257.9,253.6,251.6,191.6,211.6,0.0,0
1829275,2,4329,1,320.4,320.0,320.6,260.6,280.6,0.0,0
1829537,3,2109,1,156.1,156.9,156.9,120.0,140.0,0.0,0
1829787,5,1521,1,112.5,112.1,106.0,120.0,140.0,1.0,0
1830077,1,3472,1,256.9,253.9,251.6,191.6,211.6,0.0,0
1830314,2,4450,1,329.3,320.7,320.6,260.6,280.6,0.0,0
1830571,3,2194,1,162.4,157.3,156.9,120.0,140.0,0.0,0
1830837,5,1513,1,112.0,112.1,106.0,120.0,140.0,1.0,0
1831098,1,3428,1,253.7,253.9,251.6,191.6,211.6,0.0,0
1831379,2,4255,1,314.9,320.2,320.6,260.6,280.6,0.0,0
1831649,3,2142,1,158.5,157.4,156.9,120.0,140.0,0.0,0
1831943,5,1508,1,111.6,112.0,106.0,120.0,140.0,1.0,0
1832229,1,3404,1,251.9,253.7,251.6,191.6,211.6,0.0,0
1832490,2,4402,1,325.7,320.7,320.6,260.6,280.6,0.0,0
1832778,3,2121,1,157.0,157.4,156.9,120.0,140.0,0.0,0
1833047,5,1492,1,110.4,111.9,106.0,120.0,140.0,1.0,0
1833343,1,3435,1,254.2,253.7,251.6,191.6,211.6,0.0,0
1833624,2,4384,1,324.4,321.0,320.6,260.6,280.6,0.0,0
1833912,3,2101,1,155.4,157.2,156.9,120.0,140.0,0.0,0
1834176,5,1443,1,106.8,111.5,106.0,120.0,140.0,1.0,0
1834457,1,3377,1,249.9,253.4,251.6,191.6,211.6,0.0,0
1834747,2,4331,1,320.5,320.9,320.6,260.6,280.6,0.0,0
1835035,3,2119,1,156.8,157.2,156.9,120.0,140.0,0.0,0
1835318,5,1529,1,113.2,111.6,106.0,120.0,140.0,1.0,0
1835607,1,3460,1,256.0,253.6,251.6,191.6,211.6,0.0,0
1835880,2,4354,1,322.2,321.0,320.6,260.6,280.6,0.0,0
1836212,3,2093,1,154.9,157.0,156.9,120.0,140.0,0.0,0
1836499,5,1484,1,109.8,111.5,106.0,120.0,140.0,1.0,0
1836779,1,3485,1,257.9,254.0,251.6,191.6,211.6,0.0,0
1837071,2,4336,1,320.8,321.0,320.6,260.6,280.6,0.0,0
1837359,3,2096,1,155.1,156.9,156.9,120.0,140.0,0.0,0
1837680,5,1548,1,114.5,111.7,106.0,120.0,140.0,1.0,0
1837951,1,3359,1,248.6,253.6,251.6,191.6,211.6,0.0,0
1838238,2,4235,1,313.4,320.4,320.6,260.6,280.6,0.0,0
1838539,3,2099,1,155.4,156.7,156.9,120.0,140.0,0.0,0
1838806,5,1475,1,109.2,111.5,106.0,120.0,140.0,1.0,0
1839101,1,3333,1,246.6,253.0,251.6,191.6,211.6,0.0,0
1839407,2,4325,1,320.1,320.4,320.6,260.6,280.6,0.0,0
1839730,3,2086,1,154.4,156.5,156.9,120.0,140.0,0.0,0
1840026,5,1507,1,111.5,111.5,106.0,120.0,140.0,1.0,0
1840306,1,3409,1,252.3,252.9,251.6,191.6,211.6,0.0,0
1840583,2,4209,1,311.5,319.7,320.6,260.6,280.6,0.0,0
1840884,3,2120,1,156.9,156.6,156.9,120.0,140.0,0.0,0
1841198,5,1475,1,109.2,111.3,106.0,120.0,140.0,1.0,0
1841465,1,3443,1,254.8,253.1,251.6,191.6,211.6,0.0,0
1841747,2,4322,1,319.8,319.7,320.6,260.6,280.6,0.0,0
1841991,3,2100,1,155.4,156.5,156.9,120.0,140.0,0.0,0
1842317,5,1503,1,111.2,111.3,106.0,120.0,140.0,1.0,0
1842634,1,3535,1,261.6,253.8,251.6,191.6,211.6,0.0,0
1842931,2,4426,1,327.5,320.3,320.6,260.6,280.6,0.0,0
1843222,3,2148,1,158.9,156.7,156.9,120.0,140.0,0.0,0
1843521,5,1495,1,110.7,111.3,106.0,120.0,140.0,1.0,0
1843818,1,1581,1,117.0,242.8,251.6,191.6,211.6,0.0,0
1844120,2,4436,1,328.2,320.9,320.6,260.6,280.6,0.0,0
1844419,3,2151,1,159.1,156.9,156.9,120.0,140.0,0.0,0
1844708,5,1472,1,108.9,111.1,106.0,120.0,140.0,1.0,0
1844954,1,3432,1,254.0,243.7,251.6,191.6,211.6,0.0,0
1845237,2,4411,1,326.4,321.4,320.6,260.6,280.6,0.0,0
1845499,3,2126,1,157.3,156.9,156.9,120.0,140.0,0.0,0
1845784,5,1499,1,110.9,111.1,106.0,120.0,140.0,1.0,0
1846030,1,3462,1,256.2,244.7,251.6,191.6,211.6,0.0,0
1846349,2,4428,1,327.6,321.9,320.6,260.6,280.6,0.0,0
1846637,3,1258,1,93.1,151.8,156.9,120.0,140.0,0.0,0
1846920,5,1478,1,109.3,110.9,106.0,120.0,140.0,1.0,0
1847216,1,3501,1,259.1,245.9,251.6,191.6,211.6,0.0,0
1847522,2,4381,1,324.2,322.1,320.6,260.6,280.6,0.0,0
1847813,3,2116,1,156.6,152.2,156.9,120.0,140.0,0.0,0
1848088,5,1540,1,114.0,111.2,106.0,120.0,140.0,1.0,0
1848348,1,3376,1,249.8,246.2,251.6,191.6,211.6,0.0,0
1848636,2,4286,1,317.2,321.7,320.6,260.6,280.6,0.0,0
1848904,3,2130,1,157.6,152.6,156.9,120.0,140.0,0.0,0
1849190,5,1492,1,110.4,111.1,106.0,120.0,140.0,1.0,0
1849430,1,3473,1,257.0,247.1,251.6,191.6,211.6,0.0,0
1849753,2,4411,1,326.4,322.1,320.6,260.6,280.6,0.0,0
1850015,3,2071,1,153.2,152.7,156.9,120.0,140.0,0.0,0
1850281,5,1525,1,112.8,111.3,106.0,120.0,140.0,1.0,0
1850535,1,3430,1,253.8,247.6,251.6,191.6,211.6,0.0,0
1850837,2,4293,1,317.7,321.7,320.6,260.6,280.6,0.0,0
1851083,3,2118,1,156.7,153.0,156.9,120.0,140.0,0.0,0
1851361,5,1480,1,109.6,111.1,106.0,120.0,140.0,1.0,0
1851639,1,3327,1,246.2,247.5,251.6,191.6,211.6,0.0,0
1851963,2,4509,1,333.6,322.7,320.6,260.6,280.6,0.0,0
1852258,3,2153,1,159.3,153.5,156.9,120.0,140.0,0.0,0
1852553,5,1498,1,110.9,111.1,106.0,120.0,140.0,1.0,0
1852803,1,3369,1,249.3,247.6,251.6,191.6,211.6,0.0,0
1853070,2,4283,1,316.9,322.2,320.6,260.6,280.6,0.0,0
1853369,3,2120,1,156.8,153.8,156.9,120.0,140.0,0.0,0
1853624,5,1506,1,111.5,111.1,106.0,120.0,140.0,1.0,0
1853933,1,3425,1,253.5,248.1,251.6,191.6,211.6,0.0,0
1854197,2,4311,1,319.0,321.9,320.6,260.6,280.6,0.0,0
1854487,3,2147,1,158.9,154.2,156.9,120.0,140.0,0.0,0
1854746,5,1524,1,112.8,111.3,106.0,120.0,140.0,1.0,0
1855019,1,3257,1,241.0,247.5,251.6,191.6,211.6,0.0,0
1855284,2,4199,1,310.7,321.1,320.6,260.6,280.6,0.0,0
1855588,3,2074,1,153.5,154.1,156.9,120.0,140.0,0.0,0
1855855,5,1515,1,112.1,111.3,106.0,120.0,140.0,1.0,0
1856146,1,3315,1,245.3,247.3,251.6,191.6,211.6,0.0,0
1856438,2,4322,1,319.8,321.0,320.6,260.6,280.6,0.0,0
1856703,3,2138,1,158.2,154.4,156.9,120.0,140.0,0.0,0
1856982,5,1541,1,114.0,111.5,106.0,120.0,140.0,1.0,0
1857241,1,3222,1,238.4,246.6,251.6,191.6,211.6,0.0,0
1857523,2,4228,1,312.9,320.3,320.6,260.6,280.6,0.0,0
1857833,3,2123,1,157.1,154.7,156.9,120.0,140.0,0.0,0
1858055,5,1541,1,114.0,111.7,106.0,120.0,140.0,1.0,0
1858325,1,3369,1,249.3,246.8,251.6,191.6,211.6,0.0,0
1858597,2,4382,1,324.3,320.6,320.6,260.6,280.6,0.0,0
1858907,3,2123,1,157.1,154.9,156.9,120.0,140.0,0.0,0
1859229,5,1512,1,111.9,111.8,106.0,120.0,140.0,1.0,0
1859496,1,3316,1,245.4,246.7,251.6,191.6,211.6,0.0,0
1859738,2,4427,1,327.6,321.2,320.6,260.6,280.6,0.0,0
1860025,3,2108,1,156.0,154.9,156.9,120.0,140.0,0.0,0
1860302,5,1541,1,114.0,111.9,106.0,120.0,140.0,1.0,0
1860581,1,3257,1,241.0,246.3,251.6,191.6,211.6,0.0,0
1860862,2,4391,1,325.0,321.5,320.6,260.6,280.6,0.0,0
1861156,3,2003,1,148.3,154.4,156.9,120.0,140.0,0.0,0
1861436,5,1519,1,112.4,112.0,106.0,120.0,140.0,1.0,0
1861705,1,3233,1,239.3,245.7,251.6,191.6,211.6,0.0,0
1861987,2,4255,1,314.9,321.0,320.6,260.6,280.6,0.0,0
1862285,3,1072,1,79.3,148.4,156.9,120.0,140.0,0.0,0
1862531,5,1533,1,113.4,112.1,106.0,120.0,140.0,1.0,0
1862811,1,3371,1,249.4,246.0,251.6,191.6,211.6,0.0,0
1863097,2,4266,1,315.7,320.5,320.6,260.6,280.6,0.0,0
1863397,3,1140,1,84.4,143.3,156.9,120.0,140.0,0.0,0
1863664,5,1541,1,114.0,112.2,106.0,120.0,140.0,1.0,0
1863909,1,3335,1,246.8,246.1,251.6,191.6,211.6,0.0,0
1864185,2,4272,1,316.1,320.2,320.6,260.6,280.6,0.0,0
1864471,3,2085,1,154.3,144.2,156.9,120.0,140.0,0.0,0
1864732,5,1504,1,111.3,112.2,106.0,120.0,140.0,1.0,0
1865014,1,3242,1,239.9,245.6,251.6,191.6,211.6,0.0,0
1865289,2,4242,1,313.9,319.7,320.6,260.6,280.6,0.0,0
1865585,3,2072,1,153.3,144.9,156.9,120.0,140.0,0.0,0
1865845,5,1545,1,114.3,112.3,106.0,120.0,140.0,1.0,0
1866103,1,3435,1,254.2,246.3,251.6,191.6,211.6,0.0,0
1866412,2,4188,1,309.9,318.9,320.6,260.6,280.6,0.0,0
1866691,3,2155,1,159.5,146.1,156.9,120.0,140.0,0.0,0
1866984,5,1519,1,112.4,112.3,106.0,120.0,140.0,1.0,0
1867268,1,3282,1,242.9,246.0,251.6,191.6,211.6,0.0,0
1867567,2,4426,1,327.6,319.6,320.6,260.6,280.6,0.0,0
1867856,3,2071,1,153.3,146.6,156.9,120.0,140.0,0.0,0
1868148,5,1498,1,110.8,112.2,106.0,120.0,140.0,1.0,0
1868442,1,3345,1,247.6,246.1,251.6,191.6,211.6,0.0,0
1868717,2,4336,1,320.9,319.7,320.6,260.6,280.6,0.0,0
1869011,3,2112,1,156.3,147.4,156.9,120.0,140.0,0.0,0
1869302,5,1504,1,111.3,112.1,106.0,120.0,140.0,1.0,0
1869572,1,3528,1,261.1,247.3,251.6,191.6,211.6,0.0,0
1869840,2,4231,1,313.1,319.2,320.6,260.6,280.6,0.0,0
1870118,3,1086,1,80.3,142.0,156.9,120.0,140.0,0.0,0
1870411,5,1509,1,111.7,112.1,106.0,120.0,140.0,1.0,0
1870722,1,3497,1,258.8,248.2,251.6,191.6,211.6,0.0,0
1870982,2,4243,1,314.0,318.7,320.6,260.6,280.6,0.0,0
1871292,3,2097,1,155.2,143.1,156.9,120.0,140.0,0.0,0
1871586,5,1572,1,116.3,112.4,106.0,120.0,140.0,1.0,0
1871852,1,3312,1,245.1,248.0,251.6,191.6,211.6,0.0,0
1872106,2,4311,1,319.0,318.8,320.6,260.6,280.6,0.0,0
1872382,3,2162,1,160.0,144.4,156.9,120.0,140.0,0.0,0
1872648,5,1518,1,112.4,112.4,106.0,120.0,140.0,1.0,0
1872937,1,3339,1,247.1,247.9,251.6,191.6,211.6,0.0,0
1873254,2,4294,1,317.7,318.7,320.6,260.6,280.6,0.0,0
1873510,3,2121,1,157.0,145.4,156.9,120.0,140.0,0.0,0
1873760,5,1512,1,111.9,112.4,106.0,120.0,140.0,1.0,0
1874057,1,3096,1,229.1,246.4,251.6,191.6,211.6,0.0,0
1874361,2,4421,1,327.2,319.4,320.6,260.6,280.6,0.0,0
1874665,3,2161,1,159.9,146.6,156.9,120.0,140.0,0.0,0
1874927,5,1532,1,113.4,112.5,106.0,120.0,140.0,1.0,0
1875194,1,3611,1,267.2,248.1,251.6,191.6,211.6,0.0,0
1875471,2,4434,1,328.1,320.1,320.6,260.6,280.6,0.0,0
1875718,3,2078,1,153.7,147.2,156.9,120.0,140.0,0.0,0
1876004,5,1529,1,113.1,112.5,106.0,120.0,140.0,1.0,0
1876277,1,3338,1,247.0,248.0,251.6,191.6,211.6,0.0,0
1876548,2,4542,1,336.1,321.3,320.6,260.6,280.6,0.0,0
1876857,3,2080,1,153.9,147.7,156.9,120.0,140.0,0.0,0
1877153,5,1487,1,110.0,112.3,106.0,120.0,140.0,1.0,0
1877455,1,3478,1,257.4,248.7,251.6,191.6,211.6,0.0,0
1877733,2,4219,1,312.2,320.6,320.6,260.6,280.6,0.0,0
1877997,3,2069,1,153.1,148.1,156.9,120.0,140.0,0.0,0
1878293,5,1506,1,111.4,112.3,106.0,120.0,140.0,1.0,0
1878577,1,3389,1,250.8,248.9,251.6,191.6,211.6,0.0,0
1878878,2,4234,1,313.3,320.0,320.6,260.6,280.6,0.0,0
1879141,3,2150,1,159.1,149.0,156.9,120.0,140.0,0.0,0
1879468,5,1538,1,113.8,112.4,106.0,120.0,140.0,1.0,0
1879797,1,3314,1,245.2,248.6,251.6,191.6,211.6,0.0,0
1880090,2,4413,1,326.6,320.6,320.6,260.6,280.6,0.0,0
1880354,3,2133,1,157.9,149.7,156.9,120.0,140.0,0.0,0
1880663,5,1504,1,111.3,112.3,106.0,120.0,140.0,1.0,0
1880939,1,3240,1,239.8,247.9,251.6,191.6,211.6,0.0,0
1881173,2,4433,1,328.0,321.2,320.6,260.6,280.6,0.0,0
1881471,3,2044,1,151.3,149.9,156.9,120.0,140.0,0.0,0
1881768,5,1568,1,116.0,112.6,106.0,120.0,140.0,1.0,0
1882102,1,3400,1,251.6,248.2,251.6,191.6,211.6,0.0,0
1882421,2,4260,1,315.3,320.7,320.6,260.6,280.6,0.0,0
1882702,3,2107,1,155.9,150.3,156.9,120.0,140.0,0.0,0
1883027,5,1509,1,111.7,112.5,106.0,120.0,140.0,1.0,0
1883360,1,3411,1,252.4,248.5,251.6,191.6,211.6,0.0,0
1883684,2,4307,1,318.7,320.5,320.6,260.6,280.6,0.0,0
1883982,3,2134,1,157.9,150.9,156.9,120.0,140.0,0.0,0
1884293,5,1520,1,112.4,112.5,106.0,120.0,140.0,1.0,0
1884566,1,3382,1,250.3,248.7,251.6,191.6,211.6,0.0,0
1884836,2,4377,1,323.9,320.8,320.6,260.6,280.6,0.0,0
1885120,3,2103,1,155.7,151.3,156.9,120.0,140.0,0.0,0
1885397,5,1490,1,110.2,112.3,106.0,120.0,140.0,1.0,0
1885635,1,3598,1,266.2,250.1,251.6,191.6,211.6,0.0,0
1885904,2,4505,1,333.3,321.8,320.6,260.6,280.6,0.0,0
1886162,3,2198,1,162.6,152.2,156.9,120.0,140.0,0.0,0
1886451,5,1513,1,112.0,112.3,106.0,120.0,140.0,1.0,0
1886744,1,3414,1,252.7,250.3,251.6,191.6,211.6,0.0,0
1887015,2,4145,1,306.7,320.6,320.6,260.6,280.6,0.0,0
1887277,3,1149,1,85.0,146.8,156.9,120.0,140.0,0.0,0
1887542,5,1538,1,113.8,112.4,106.0,120.0,140.0,1.0,0
1887838,1,3369,1,249.3,250.2,251.6,191.6,211.6,0.0,0
1888133,2,4405,1,326.0,321.0,320.6,260.6,280.6,0.0,0
1888410,3,2095,1,155.0,147.5,156.9,120.0,140.0,0.0,0
1888693,5,1540,1,114.0,112.5,106.0,120.0,140.0,1.0,0
1888959,1,3384,1,250.4,250.2,251.6,191.6,211.6,0.0,0
1889208,2,4472,1,330.9,321.8,320.6,260.6,280.6,0.0,0
1889486,3,2079,1,153.8,148.0,156.9,120.0,140.0,0.0,0
1889782,5,1530,1,113.2,112.6,106.0,120.0,140.0,1.0,0
1890053,1,3646,1,269.8,251.8,251.6,191.6,211.6,0.0,0
1890337,2,4388,1,324.7,322.0,320.6,260.6,280.6,0.0,0
1890661,3,2104,1,155.7,148.6,156.9,120.0,140.0,0.0,0
1890957,5,1540,1,114.0,112.7,106.0,120.0,140.0,1.0,0
1891238,1,3267,1,241.8,251.0,251.6,191.6,211.6,0.0,0
1891539,2,4323,1,319.9,321.9,320.6,260.6,280.6,0.0,0
1891838,3,2140,1,158.4,149.4,156.9,120.0,140.0,0.0,0
1892139,5,1515,1,112.1,112.7,106.0,120.0,140.0,1.0,0
1892430,1,3327,1,246.2,250.6,251.6,191.6,211.6,0.0,0
1892726,2,4550,1,336.7,323.1,320.6,260.6,280.6,0.0,0
1893046,3,2152,1,159.2,150.2,156.9,120.0,140.0,0.0,0
1893316,5,1534,1,113.5,112.7,106.0,120.0,140.0,1.0,0
1893611,1,3151,1,233.2,249.2,251.6,191.6,211.6,0.0,0
1893874,2,4216,1,312.0,322.2,320.6,260.6,280.6,0.0,0
1894147,3,2127,1,157.4,150.8,156.9,120.0,140.0,0.0,0
1894429,5,1520,1,112.5,112.7,106.0,120.0,140.0,1.0,0
1894734,1,3364,1,249.0,249.2,251.6,191.6,211.6,0.0,0
1895022,2,4502,1,333.2,323.1,320.6,260.6,280.6,0.0,0
1895321,3,2097,1,155.2,151.1,156.9,120.0,140.0,0.0,0
1895587,5,1554,1,115.0,112.9,106.0,120.0,140.0,1.0,0
1895839,1,3564,1,263.7,250.4,251.6,191.6,211.6,0.0,0
1896121,2,4251,1,314.6,322.4,320.6,260.6,280.6,0.0,0
1896392,3,2133,1,157.9,151.7,156.9,120.0,140.0,0.0,0
1896704,5,1528,1,113.1,112.9,106.0,120.0,140.0,1.0,0
1896948,1,3357,1,248.4,250.2,251.6,191.6,211.6,0.0,0
1897234,2,4347,1,321.7,322.3,320.6,260.6,280.6,0.0,0
1897498,3,2133,1,157.8,152.2,156.9,120.0,140.0,0.0,0
1897801,5,1551,1,114.8,113.1,106.0,120.0,140.0,1.0,0
1898084,1,3430,1,253.8,250.5,251.6,191.6,211.6,0.0,0
1898361,2,4546,1,336.4,323.4,320.6,260.6,280.6,0.0,0
1898659,3,2166,1,160.3,152.8,156.9,120.0,140.0,0.0,0
1898925,5,1486,1,110.0,112.8,106.0,120.0,140.0,1.0,0
1899197,1,3371,1,249.4,250.4,251.6,191.6,211.6,0.0,0
1899514,2,4274,1,316.3,322.9,320.6,260.6,280.6,0.0,0
1899808,3,2155,1,159.4,153.3,156.9,120.0,140.0,0.0,0
1900118,5,1478,1,109.4,112.5,106.0,120.0,140.0,1.0,0
1900405,1,3495,1,258.6,251.1,251.6,191.6,211.6,0.0,0
1900712,2,4362,1,322.8,322.9,320.6,260.6,280.6,0.0,0
1901012,3,2070,1,153.1,153.3,156.9,120.0,140.0,0.0,0
1901291,5,1533,1,113.4,112.6,106.0,120.0,140.0,1.0,0
1901580,1,3352,1,248.1,250.8,251.6,191.6,211.6,0.0,0
1901867,2,4479,1,331.4,323.6,320.6,260.6,280.6,0.0,0
1902170,3,2081,1,154.0,153.4,156.9,120.0,140.0,0.0,0
1902441,5,1549,1,114.6,112.8,106.0,120.0,140.0,1.0,0
1902677,1,3463,1,256.2,251.3,251.6,191.6,211.6,0.0,0
1902957,2,4525,1,334.8,324.5,320.6,260.6,280.6,0.0,0
1903266,3,2142,1,158.5,153.8,156.9,120.0,140.0,0.0,0
1903580,5,1492,1,110.4,112.6,106.0,120.0,140.0,1.0,0
1903854,1,3385,1,250.5,251.2,251.6,191.6,211.6,0.0,0
1904145,2,4373,1,323.6,324.4,320.6,260.6,280.6,0.0,0
1904449,3,2128,1,157.5,154.1,156.9,120.0,140.0,0.0,0
1904730,5,1496,1,110.7,112.4,106.0,120.0,140.0,1.0,0
1905017,1,3402,1,251.7,251.2,251.6,191.6,211.6,0.0,0
1905278,2,4446,1,329.0,324.8,320.6,260.6,280.6,0.0,0
1905574,3,2146,1,158.8,154.5,156.9,120.0,140.0,0.0,0
1905850,5,1529,1,113.2,112.5,106.0,120.0,140.0,1.0,0
1906119,1,1209,1,89.5,238.3,251.6,191.6,211.6,0.0,0
1906402,2,4393,1,325.1,324.8,320.6,260.6,280.6,0.0,0
1906699,3,2141,1,158.5,154.8,156.9,120.0,140.0,0.0,0
1906993,5,1484,1,109.8,112.3,106.0,120.0,140.0,1.0,0
1907269,1,3309,1,244.9,238.8,251.6,191.6,211.6,0.0,0
1907537,2,4443,1,328.8,325.1,320.6,260.6,280.6,0.0,0
1907804,3,2142,1,158.5,155.1,156.9,120.0,140.0,0.0,0
1908079,5,1545,1,114.3,112.4,106.0,120.0,140.0,1.0,0
1908350,1,3537,1,261.8,240.7,251.6,191.6,211.6,0.0,0
1908638,2,4386,1,324.5,325.1,320.6,260.6,280.6,0.0,0
1908935,3,2113,1,156.4,155.2,156.9,120.0,140.0,0.0,0
1909216,5,1485,1,109.9,112.2,106.0,120.0,140.0,1.0,0
1909525,1,3479,1,257.4,242.0,251.6,191.6,211.6,0.0,0
1909825,2,4315,1,319.3,324.6,320.6,260.6,280.6,0.0,0
1910095,3,2169,1,160.5,155.6,156.9,120.0,140.0,0.0,0
1910366,5,1519,1,112.4,112.3,106.0,120.0,140.0,1.0,0
1910656,1,3310,1,244.9,242.2,251.6,191.6,211.6,0.0,0
1910908,2,4399,1,325.5,324.7,320.6,260.6,280.6,0.0,0
1911183,3,2108,1,156.0,155.6,156.9,120.0,140.0,0.0,0
1911463,5,1532,1,113.3,112.3,106.0,120.0,140.0,1.0,0
1911752,1,3313,1,245.2,242.5,251.6,191.6,211.6,0.0,0
1912011,2,4393,1,325.1,324.7,320.6,260.6,280.6,0.0,0
1912273,3,2148,1,158.9,155.9,156.9,120.0,140.0,0.0,0
1912549,5,1525,1,112.8,112.4,106.0,120.0,140.0,1.0,0
1912857,1,3485,1,257.9,243.7,251.6,191.6,211.6,0.0,0
1913126,2,4281,1,316.8,324.1,320.6,260.6,280.6,0.0,0
